Timestamp,socmedInterest,mostUsedSocmed,Age,Gender,occupation,monthlyIncome,residence,device,internet,activeSocmed,socmedRate,picPost,vidPost,picLike,vidLike,comment,story,shareVid,"watchVidAvg
",interactionTime
11/27/2023 16:13:57,Yes,TikTok,39,Female  --  Perempuan,Employee  -- Bekerja,"RM6,500",Kuarters,Smartphone -- Telefon Pintar,Cellular Data,5,5,4,4,4,4,3,4,3,More than 5 min  -- Lebih daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 16:18:37,Yes,Youtube and Chrome,16 years old,Female  --  Perempuan,Student  -- Pelajar,0,Rental house,Smartphone -- Telefon Pintar,WiFi,4,3,1,1,3,3,1,1,2,More than 5 min  -- Lebih daripada 5 minit,6:00 a.m - 12:00 p.m
11/27/2023 16:31:54,Yes,Whatsapp,21,Male  -- Lelaki,Student  -- Pelajar,0,Hostel,Smartphone -- Telefon Pintar,Cellular Data,4,4,2,2,3,4,1,2,2,More than 5 min  -- Lebih daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 16:32:10,Yes,Instagram,21,Female  --  Perempuan,Student  -- Pelajar,0,asrama,Smartphone -- Telefon Pintar,Cellular Data,4,5,3,2,3,3,3,3,3,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 16:32:30,Yes,TikTok,23,Female  --  Perempuan,Student  -- Pelajar,0,rental house,Smartphone -- Telefon Pintar,WiFi,3,4,2,2,4,4,2,2,3,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 16:33:19,Yes,Instagram,26,Female  --  Perempuan,Unemployee  -- Tidak Bekerja,0,Family house,Smartphone -- Telefon Pintar,WiFi,5,4,2,2,2,2,2,2,2,Less than 5 min  -- Kurang daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 16:34:13,No,Whatsapp,44,Female  --  Perempuan,Employee  -- Bekerja,"RM6,000",Rumah,Smartphone -- Telefon Pintar,Cellular Data,3,4,2,2,3,3,1,2,2,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 16:34:22,Yes,Twitter,23,Female  --  Perempuan,Student  -- Pelajar,0,Home,Smartphone -- Telefon Pintar,Cellular Data,5,4,2,1,2,2,1,2,1,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 16:34:36,Yes,Whatsapp,22,Male  -- Lelaki,Student  -- Pelajar,0,Rumah Sewa,Smartphone -- Telefon Pintar,WiFi,4,4,3,2,4,5,2,3,4,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 16:35:55,Yes,TikTok,18,Female  --  Perempuan,Student  -- Pelajar,0,hostel,Smartphone -- Telefon Pintar,WiFi,4,4,3,2,4,4,1,4,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 16:36:11,Yes,TikTok,22,Female  --  Perempuan,Student  -- Pelajar,0,Rental house,Smartphone -- Telefon Pintar,Cellular Data,4,3,2,2,3,3,2,3,3,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 16:36:24,Yes,Whatsapp,22,Female  --  Perempuan,Student  -- Pelajar,0,rumah,Smartphone -- Telefon Pintar,Cellular Data,3,4,2,3,4,4,2,1,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 16:38:32,Yes,TikTok,18,Female  --  Perempuan,Student  -- Pelajar,0,Kolej,Smartphone -- Telefon Pintar,WiFi,4,4,2,1,4,4,2,1,5,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 16:43:23,Yes,TikTok,18,Female  --  Perempuan,Student  -- Pelajar,0,asrama,Smartphone -- Telefon Pintar,Cellular Data,5,4,3,3,4,5,2,3,3,Less than 5 min  -- Kurang daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 16:46:36,Yes,Whatsapp,20,Male  -- Lelaki,Student  -- Pelajar,0,Asrama,Smartphone -- Telefon Pintar,Cellular Data,3,3,2,2,2,2,2,2,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 a.m - 12:00 p.m
11/27/2023 16:46:42,Yes,Twitter,23,Female  --  Perempuan,Student  -- Pelajar,0,rumah mak,Smartphone -- Telefon Pintar,WiFi,5,5,3,4,5,5,3,3,2,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 16:50:52,Yes,Reddit,34,Male  -- Lelaki,Employee  -- Bekerja,7000,Rumah sewa,Smartphone -- Telefon Pintar,WiFi,4,4,2,2,3,3,2,2,2,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 16:51:57,Yes,TikTok,33,Female  --  Perempuan,Unemployee  -- Tidak Bekerja,0,Kuarters,Smartphone -- Telefon Pintar,Cellular Data,4,4,4,3,3,3,3,3,3,Less than 5 min  -- Kurang daripada 5 minit,12:00 a.m - 6:00 a.m
11/27/2023 16:52:33,Yes,Whatsapp,43,Female  --  Perempuan,Employee  -- Bekerja,5000,rumah sendiri,Smartphone -- Telefon Pintar,WiFi,3,3,1,1,4,4,1,1,2,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 16:55:00,Yes,TikTok,19,Male  -- Lelaki,Student  -- Pelajar,0,asrama,Smartphone -- Telefon Pintar,Cellular Data,5,4,3,2,4,4,3,3,3,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 16:55:59,Yes,TikTok,20,Female  --  Perempuan,Student  -- Pelajar,800,own house,Smartphone -- Telefon Pintar,WiFi,3,2,3,3,3,5,2,2,5,More than 5 min  -- Lebih daripada 5 minit,12:00 a.m - 6:00 a.m
11/27/2023 16:56:09,Yes,TikTok,14,Female  --  Perempuan,Student  -- Pelajar,0,Rumah,Smartphone -- Telefon Pintar,Cellular Data,5,5,2,2,2,5,1,1,1,More than 5 min  -- Lebih daripada 5 minit,6:00 a.m - 12:00 p.m
11/27/2023 16:58:00,Yes,Instagram,23,Female  --  Perempuan,Student  -- Pelajar,0,rumah sewa,Smartphone -- Telefon Pintar,Cellular Data,5,4,3,2,3,3,2,1,4,More than 5 min  -- Lebih daripada 5 minit,12:00 a.m - 6:00 a.m
11/27/2023 17:00:58,Yes,TikTok,15,Female  --  Perempuan,Student  -- Pelajar,0,rumah sewa ,Smartphone -- Telefon Pintar,WiFi,4,3,2,2,3,3,1,1,1,Less than 5 min  -- Kurang daripada 5 minit,12:00 a.m - 6:00 a.m
11/27/2023 17:05:43,Yes,Whatsapp,45,Female  --  Perempuan,Unemployee  -- Tidak Bekerja,0,Rental flat,Smartphone -- Telefon Pintar,WiFi,5,4,3,3,4,5,2,2,3,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 17:09:22,Yes,Twitter,22,Female  --  Perempuan,Student  -- Pelajar,0,parents' house,Smartphone -- Telefon Pintar,WiFi,4,4,1,1,2,4,1,2,1,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 17:26:46,No,Whatsapp,29,Male  -- Lelaki,Employee  -- Bekerja,3600,Rental house,Smartphone -- Telefon Pintar,WiFi,1,1,1,1,1,1,1,1,1,More than 5 min  -- Lebih daripada 5 minit,12:00 a.m - 6:00 a.m
11/27/2023 17:30:25,Yes,TikTok,18,Female  --  Perempuan,Student  -- Pelajar,0,Hostel,Smartphone -- Telefon Pintar,Cellular Data,5,4,3,2,5,5,3,3,3,More than 5 min  -- Lebih daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 17:30:57,Yes,Instagram,23,Female  --  Perempuan,Student  -- Pelajar,0,Home,Smartphone -- Telefon Pintar,WiFi,5,5,2,2,5,4,2,4,3,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 17:31:32,Yes,TikTok,21,Female  --  Perempuan,Student  -- Pelajar,0,Rental house,Smartphone -- Telefon Pintar,Cellular Data,5,4,2,2,3,4,2,2,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 17:46:57,Yes,Whatsapp,47,Female  --  Perempuan,Unemployee  -- Tidak Bekerja,0,rumah,Smartphone -- Telefon Pintar,Cellular Data,5,4,2,2,3,3,3,2,2,More than 5 min  -- Lebih daripada 5 minit,6:00 a.m - 12:00 p.m
11/27/2023 17:50:36,Yes,Whatsapp,23,Female  --  Perempuan,Employee  -- Bekerja,2000,rumah sewa,Smartphone -- Telefon Pintar,Cellular Data,4,3,2,2,4,4,2,3,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 17:57:21,Yes,Whatsapp,15,Female  --  Perempuan,Student  -- Pelajar,0,Rumah sewa,Smartphone -- Telefon Pintar,Cellular Data,4,4,3,2,2,2,2,2,2,Less than 5 min  -- Kurang daripada 5 minit,12:00 a.m - 6:00 a.m
11/27/2023 17:58:11,Yes,TikTok,19,Female  --  Perempuan,Student  -- Pelajar,0,Asrama,Smartphone -- Telefon Pintar,WiFi,2,3,1,1,3,3,2,1,3,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 18:04:11,Yes,TikTok,19,Male  -- Lelaki,Student  -- Pelajar,0,Hostel,Smartphone -- Telefon Pintar,Cellular Data,4,3,2,3,2,3,1,2,3,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 18:06:22,Yes,Instagram,38,Female  --  Perempuan,Student  -- Pelajar,10000,Rumah ,Smartphone -- Telefon Pintar,WiFi,5,4,2,1,2,2,1,1,1,More than 5 min  -- Lebih daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 18:11:15,Yes,Whatsapp,31,Female  --  Perempuan,Employee  -- Bekerja,5000,Rumah,Smartphone -- Telefon Pintar,Cellular Data,5,5,3,3,5,5,3,5,5,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 18:13:59,Yes,Whatsapp,32,Female  --  Perempuan,Unemployee  -- Tidak Bekerja,0,Cond,Smartphone -- Telefon Pintar,WiFi,4,5,2,1,4,3,3,3,2,More than 5 min  -- Lebih daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 18:17:26,Yes,Instagram,19,Female  --  Perempuan,Student  -- Pelajar,0,Hostel,Smartphone -- Telefon Pintar,Cellular Data,5,5,5,3,5,5,5,1,5,More than 5 min  -- Lebih daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 18:19:11,Yes,Twitter,18,Female  --  Perempuan,Student  -- Pelajar,0,hostel,Smartphone -- Telefon Pintar,Cellular Data,4,4,2,2,5,4,2,3,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 18:23:39,Yes,Instagram,22,Female  --  Perempuan,Student  -- Pelajar,0,Asrama,Smartphone -- Telefon Pintar,Cellular Data,5,5,3,3,5,5,2,5,3,Less than 5 min  -- Kurang daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 18:27:11,Yes,Whatsapp,21 Tahun,Male  -- Lelaki,Student  -- Pelajar,-5,Rumah sewa,Smartphone -- Telefon Pintar,WiFi,3,3,3,3,2,2,2,1,3,More than 5 min  -- Lebih daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 18:34:03,Yes,Whatsapp,47,Female  --  Perempuan,Employee  -- Bekerja,1000,Rumah sendiri,Smartphone -- Telefon Pintar,Cellular Data,5,5,4,4,4,4,3,3,3,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 18:58:09,Yes,TikTok,30,Female  --  Perempuan,Employee  -- Bekerja,5000,House,Smartphone -- Telefon Pintar,WiFi,1,4,1,1,4,5,3,1,2,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 18:59:13,Yes,Whatsapp,18,Female  --  Perempuan,Student  -- Pelajar,0,Asrama,Smartphone -- Telefon Pintar,WiFi,4,4,2,2,2,2,1,2,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 19:08:15,Yes,Whatsapp,16,Female  --  Perempuan,Student  -- Pelajar,0,Rumah,Smartphone -- Telefon Pintar,WiFi,5,5,2,2,2,3,2,3,4,Less than 5 min  -- Kurang daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 19:16:39,Yes,Whatsapp,16,Male  -- Lelaki,Student  -- Pelajar,0,House ,Smartphone -- Telefon Pintar,WiFi,4,4,2,2,2,4,1,2,5,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 19:22:37,Yes,TikTok,20,Female  --  Perempuan,Student  -- Pelajar,0,kolej,Smartphone -- Telefon Pintar,Cellular Data,5,4,2,1,4,4,2,3,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 a.m - 12:00 p.m
11/27/2023 19:28:48,Yes,TikTok,18,Female  --  Perempuan,Student  -- Pelajar,0,Hostel,Smartphone -- Telefon Pintar,Cellular Data,5,4,3,3,5,5,2,4,3,More than 5 min  -- Lebih daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 19:35:03,Yes,Whatsapp,49,Female  --  Perempuan,Employee  -- Bekerja,3000,Rumah sendiri,Smartphone -- Telefon Pintar,WiFi,4,3,4,2,5,4,3,2,3,Less than 5 min  -- Kurang daripada 5 minit,12:00 a.m - 6:00 a.m
11/27/2023 19:46:12,Yes,TikTok,22,Female  --  Perempuan,Student  -- Pelajar,800,Asrama,Smartphone -- Telefon Pintar,Cellular Data,3,4,2,1,3,3,1,2,2,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 19:46:47,Yes,Instagram,18,Male  -- Lelaki,Student  -- Pelajar,0,kolej,Smartphone -- Telefon Pintar,WiFi,4,4,2,2,4,4,2,4,4,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 19:48:56,Yes,Whatsapp,60,Male  -- Lelaki,Unemployee  -- Tidak Bekerja,5k,Bongawan Sabah,Smartphone -- Telefon Pintar,Cellular Data,5,5,3,2,5,5,3,2,3,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 19:49:32,Yes,Twitter,18,Female  --  Perempuan,Student  -- Pelajar,0,Asrama,Smartphone -- Telefon Pintar,WiFi,3,3,2,2,4,3,2,1,5,Less than 5 min  -- Kurang daripada 5 minit,12:00 a.m - 6:00 a.m
11/27/2023 19:54:28,Yes,Facebook,34,Male  -- Lelaki,Employee  -- Bekerja,6K,Rumah sewa,Smartphone -- Telefon Pintar,Cellular Data,3,3,2,2,2,2,2,2,2,Less than 5 min  -- Kurang daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 20:15:37,Yes,Whatsapp,66 tahun,Male  -- Lelaki,Employee  -- Bekerja,5k,Rumah sendiri,Smartphone -- Telefon Pintar,WiFi,4,4,2,1,3,3,2,1,1,More than 5 min  -- Lebih daripada 5 minit,6:00 a.m - 12:00 p.m
11/27/2023 20:24:45,Yes,Whatsapp,65,Male  -- Lelaki,Unemployee  -- Tidak Bekerja,0,Rumah Sendiri,Smartphone -- Telefon Pintar,Cellular Data,5,4,3,2,3,2,3,3,3,Less than 5 min  -- Kurang daripada 5 minit,6:00 a.m - 12:00 p.m
11/27/2023 20:26:18,Yes,Whatsapp,59,Male  -- Lelaki,Employee  -- Bekerja,7000+,Rumah,Smartphone -- Telefon Pintar,WiFi,4,4,2,2,3,3,2,2,2,More than 5 min  -- Lebih daripada 5 minit,6:00 a.m - 12:00 p.m
11/27/2023 20:26:50,Yes,TikTok,64 years,Male  -- Lelaki,Unemployee  -- Tidak Bekerja,Lebih 3 ribu,Rumah,Smartphone -- Telefon Pintar,Cellular Data,4,4,3,3,3,4,2,4,4,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 20:28:31,Yes,Instagram,18,Male  -- Lelaki,Student  -- Pelajar,0,hostel,Smartphone -- Telefon Pintar,Cellular Data,5,3,2,3,4,5,3,3,4,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 20:33:41,Yes,TikTok,18,Female  --  Perempuan,Student  -- Pelajar,0,hostel,Smartphone -- Telefon Pintar,Cellular Data,5,4,3,3,5,5,5,2,3,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 20:38:33,Yes,TikTok,21,Female  --  Perempuan,Student  -- Pelajar,0,Rumah sewa,Smartphone -- Telefon Pintar,Cellular Data,3,3,2,2,3,3,2,2,3,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 21:03:43,Yes,TikTok,13,Female  --  Perempuan,Student  -- Pelajar,0,Rumah ,Smartphone -- Telefon Pintar,Cellular Data,4,4,2,3,4,3,2,2,3,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 21:18:31,Yes,Facebook,45,Female  --  Perempuan,Employee  -- Bekerja,9k,rumah,Smartphone -- Telefon Pintar,Cellular Data,3,4,1,1,3,2,2,1,1,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 21:42:33,Yes,Twitter,22,Female  --  Perempuan,Student  -- Pelajar,0,Rental house,Smartphone -- Telefon Pintar,WiFi,4,5,1,1,4,4,1,1,2,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 21:45:11,Yes,TikTok,23,Female  --  Perempuan,Student  -- Pelajar,0,rental house,Smartphone -- Telefon Pintar,WiFi,5,5,2,2,4,4,2,4,4,More than 5 min  -- Lebih daripada 5 minit,12:00 a.m - 6:00 a.m
11/27/2023 21:48:36,Yes,Whatsapp,31,Female  --  Perempuan,Employee  -- Bekerja,4000,Rumah sewa,Smartphone -- Telefon Pintar,WiFi,4,4,2,2,3,3,2,3,4,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 21:49:19,Yes,TikTok,20,Female  --  Perempuan,Student  -- Pelajar,0,Hostel,Smartphone -- Telefon Pintar,WiFi,5,4,2,1,4,3,2,3,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 21:51:15,Yes,Facebook ,40,Female  --  Perempuan,Employee  -- Bekerja,9000,Rumah sendiri ,Smartphone -- Telefon Pintar,WiFi,5,5,3,3,4,4,4,3,3,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 22:05:22,Yes,Twitter,22,Female  --  Perempuan,Student  -- Pelajar,0,hostel,Smartphone -- Telefon Pintar,Cellular Data,5,5,4,3,5,5,3,4,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 22:09:20,Yes,TikTok,24,Female  --  Perempuan,Employee  -- Bekerja,1700,Rumah ibu bapa,Smartphone -- Telefon Pintar,WiFi,3,4,2,1,3,3,1,2,3,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/27/2023 22:19:48,Yes,Twitter,23,Male  -- Lelaki,Employee  -- Bekerja,5000,Rumah sewa,Smartphone -- Telefon Pintar,WiFi,4,4,1,1,4,4,1,3,4,Less than 5 min  -- Kurang daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 22:21:04,Yes,Instagram,22,Female  --  Perempuan,Student  -- Pelajar,0,Rumah sewa,Smartphone -- Telefon Pintar,WiFi,5,4,2,2,4,4,2,4,4,More than 5 min  -- Lebih daripada 5 minit,12:00 p.m - 6:00 p.m
11/27/2023 22:37:35,Yes,Instagram,42,Female  --  Perempuan,Employee  -- Bekerja,6000,Rumah persendirian,Smartphone -- Telefon Pintar,Cellular Data,4,4,2,2,4,4,2,1,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 0:35:27,Yes,Whatsapp,22,Male  -- Lelaki,Student  -- Pelajar,0,Kolej,Smartphone -- Telefon Pintar,Cellular Data,5,4,2,1,5,5,2,3,4,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 6:20:04,Yes,"News, info ilmiah & youtu.be ",64,Male  -- Lelaki,Unemployee  -- Tidak Bekerja,RM3k,Rumah sendiri.,Smartphone -- Telefon Pintar,Cellular Data,3,4,4,2,5,3,3,5,3,Less than 5 min  -- Kurang daripada 5 minit,12:00 p.m - 6:00 p.m
11/28/2023 7:15:37,Yes,Telegram,22,Female  --  Perempuan,Student  -- Pelajar,0,As,Smartphone -- Telefon Pintar,Cellular Data,3,2,1,1,2,2,4,1,2,More than 5 min  -- Lebih daripada 5 minit,12:00 a.m - 6:00 a.m
11/28/2023 7:31:56,Yes,TikTok,27,Male  -- Lelaki,Employee  -- Bekerja,3000,Rumah sewa,Smartphone -- Telefon Pintar,Cellular Data,5,4,2,3,2,4,2,2,2,More than 5 min  -- Lebih daripada 5 minit,6:00 a.m - 12:00 p.m
11/28/2023 7:46:06,Yes,TikTok,20,Female  --  Perempuan,Student  -- Pelajar,0,Hostel,Smartphone -- Telefon Pintar,Cellular Data,4,4,1,1,4,4,2,1,4,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 8:02:05,Yes,TikTok,23,Female  --  Perempuan,Student  -- Pelajar,0,Rumah,Smartphone -- Telefon Pintar,WiFi,5,5,3,3,4,5,3,3,4,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 8:06:28,Yes,TikTok,22,Female  --  Perempuan,Student  -- Pelajar,800,Rental,Smartphone -- Telefon Pintar,Cellular Data,5,5,3,3,5,5,2,4,5,Less than 5 min  -- Kurang daripada 5 minit,12:00 p.m - 6:00 p.m
11/28/2023 8:24:59,Yes,TikTok,35,Female  --  Perempuan,Employee  -- Bekerja,Rm5000,Rumah,Smartphone -- Telefon Pintar,Cellular Data,3,4,1,1,2,2,1,1,1,More than 5 min  -- Lebih daripada 5 minit,6:00 a.m - 12:00 p.m
11/28/2023 8:35:38,Yes,TikTok,22 years old ,Female  --  Perempuan,Student  -- Pelajar,0,Rumah,Smartphone -- Telefon Pintar,WiFi,5,5,2,2,4,4,2,3,4,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 8:43:51,Yes,Whatsapp,55,Male  -- Lelaki,Student  -- Pelajar,0,rumah sendiri,Smartphone -- Telefon Pintar,Cellular Data,4,4,3,3,2,2,2,1,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 9:10:06,Yes,Instagram,22,Female  --  Perempuan,Student  -- Pelajar,0,rumah,Smartphone -- Telefon Pintar,Cellular Data,3,4,2,1,4,4,1,2,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 a.m - 12:00 p.m
11/28/2023 9:18:23,Yes,Whatsapp,24,Male  -- Lelaki,Unemployee  -- Tidak Bekerja,0,Rumah sendiri,Smartphone -- Telefon Pintar,Cellular Data,5,5,2,2,3,3,2,2,2,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 10:15:01,Yes,TikTok,23,Female  --  Perempuan,Employee  -- Bekerja,2300,parents house,Smartphone -- Telefon Pintar,Cellular Data,5,5,3,2,4,4,2,3,4,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 10:24:24,Yes,Twitter,25,Female  --  Perempuan,Employee  -- Bekerja,2600,Own house,Smartphone -- Telefon Pintar,Cellular Data,5,4,2,2,3,3,2,1,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 11:49:29,Yes,TikTok,23,Female  --  Perempuan,Student  -- Pelajar,0,Family house ,Smartphone -- Telefon Pintar,Cellular Data,5,5,2,2,4,4,2,2,2,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 12:30:51,Yes,TikTok,48,Female  --  Perempuan,Student  -- Pelajar,0,Own home,Smartphone -- Telefon Pintar,WiFi,4,4,3,3,4,4,3,3,3,More than 5 min  -- Lebih daripada 5 minit,12:00 p.m - 6:00 p.m
11/28/2023 12:57:55,Yes,Whatsapp,29,Male  -- Lelaki,Employee  -- Bekerja,"RM2,500",Rumah Sewa,Smartphone -- Telefon Pintar,Cellular Data,5,4,3,3,3,3,3,3,3,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 13:29:34,Yes,Whatsapp,29,Female  --  Perempuan,Employee  -- Bekerja,2000,Sewa,Smartphone -- Telefon Pintar,Cellular Data,5,4,4,4,4,4,4,4,4,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 14:09:10,Yes,TikTok,20,Female  --  Perempuan,Student  -- Pelajar,0,rental house,Smartphone -- Telefon Pintar,WiFi,5,5,4,3,5,5,2,5,3,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 14:33:13,Yes,TikTok,38,Female  --  Perempuan,Employee  -- Bekerja,"RM6,000",RUMAH,Smartphone -- Telefon Pintar,WiFi,4,4,2,2,2,2,2,2,2,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 16:42:11,Yes,Instagram,24,Male  -- Lelaki,Student  -- Pelajar,0,Home,Smartphone -- Telefon Pintar,Cellular Data,5,4,2,2,3,3,2,2,3,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 16:48:17,Yes,TikTok,21,Female  --  Perempuan,Student  -- Pelajar,300,rumah sewa,Smartphone -- Telefon Pintar,Cellular Data,3,3,2,2,2,2,2,2,4,Less than 5 min  -- Kurang daripada 5 minit,12:00 a.m - 6:00 a.m
11/28/2023 17:01:20,Yes,Whatsapp,43,Female  --  Perempuan,Employee  -- Bekerja,7500,Rumah Sendiri,Smartphone -- Telefon Pintar,Cellular Data,5,3,3,3,4,4,4,2,2,More than 5 min  -- Lebih daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 17:12:50,Yes,Whatsapp,28,Female  --  Perempuan,Student  -- Pelajar,0,own house,Smartphone -- Telefon Pintar,Cellular Data,3,4,3,2,3,3,2,4,1,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/28/2023 21:06:24,Yes,Instagram,20,Female  --  Perempuan,Student  -- Pelajar,0,Rumah,Smartphone -- Telefon Pintar,WiFi,3,3,2,2,2,2,2,1,4,Less than 5 min  -- Kurang daripada 5 minit,6:00 p.m - 12:00 a.m
11/29/2023 1:45:03,Yes,LinkedIn,40,Female  --  Perempuan,Employee  -- Bekerja,9000,rumah sendiri,Smartphone -- Telefon Pintar,WiFi,3,3,2,2,2,2,2,2,2,More than 5 min  -- Lebih daripada 5 minit,12:00 p.m - 6:00 p.m
11/29/2023 3:20:37,Yes,Instagram,22,Female  --  Perempuan,Student  -- Pelajar,0,rental house,Smartphone -- Telefon Pintar,WiFi,5,5,3,2,4,3,2,4,2,More than 5 min  -- Lebih daripada 5 minit,12:00 p.m - 6:00 p.m
11/29/2023 3:22:18,Yes,Instagram,22,Female  --  Perempuan,Student  -- Pelajar,0,rental house ,Smartphone -- Telefon Pintar,WiFi,5,5,2,2,4,4,2,4,2,More than 5 min  -- Lebih daripada 5 minit,12:00 p.m - 6:00 p.m
